Timestamp,Product_ID,Product_Name,Category,MRP,Item_Volume_cm3,Selling_Price,Darkstore_Name,City,Pincode,Daily_Avg_Demand,Lead_Time_Days,Reorder_Point,Current_Stock_Units,Status
18/09/26 12:39,SKU_028,Product_Staples_28,Staples,155,1186,145,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,41,1.97,20,0,Out of Stock
18/09/26 12:39,SKU_029,Product_Staples_29,Staples,100,491,91,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,51,1.33,25,68,In Stock
18/09/26 12:39,SKU_030,Product_Staples_30,Staples,280,330,241,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,35,1.92,17,21,In Stock
18/09/26 12:39,SKU_031,Product_Snacks & Beverages_31,Snacks & Beverages,47,234,42,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,37,1.27,18,27,In Stock
18/09/26 12:39,SKU_032,Product_Staples_32,Staples,287,1029,255,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,24,1.99,12,39,In Stock
18/09/26 12:39,SKU_033,Product_Dairy_33,Dairy/Fresh,81,904,77,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,135,0.64,27,105,In Stock
18/09/26 12:39,SKU_034,Product_Staples_34,Staples,233,1060,223,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,55,1.46,27,40,In Stock
18/09/26 12:39,SKU_035,Product_Dairy_35,Dairy/Fresh,150,1128,131,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,130,0.84,26,71,In Stock
18/09/26 12:39,SKU_036,Product_Snacks & Beverages_36,Snacks & Beverages,274,497,274,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,64,1.27,32,54,In Stock
18/09/26 12:39,SKU_037,Product_Snacks & Beverages_37,Snacks & Beverages,226,1138,201,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,38,1.27,19,31,In Stock
18/09/26 12:39,SKU_038,Product_Dairy_38,Dairy/Fresh,198,963,197,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,108,0.87,21,36,In Stock
18/09/26 12:39,SKU_039,Product_Snacks & Beverages_39,Snacks & Beverages,71,1120,65,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,53,1.11,26,55,In Stock
18/09/26 12:39,SKU_040,Product_Snacks & Beverages_40,Snacks & Beverages,241,584,206,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,32,1.35,16,23,In Stock
18/09/26 12:39,SKU_041,Product_Dairy_41,Dairy/Fresh,256,1294,231,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,130,0.83,26,106,In Stock
18/09/26 12:39,SKU_042,Product_Dairy_42,Dairy/Fresh,32,1283,30,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,130,0.56,26,55,In Stock
18/09/26 13:17,SKU_001,Product_Dairy_1,Dairy/Fresh,290,1230,273,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,63,0.97,12,76,In Stock
18/09/26 13:17,SKU_002,Product_Staples_2,Staples,40,221,38,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,55,1.85,27,50,In Stock
18/09/26 13:17,SKU_003,Product_Dairy_3,Dairy/Fresh,107,1496,105,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,89,0.89,17,64,In Stock
18/09/26 13:17,SKU_004,Product_Snacks & Beverages_4,Snacks & Beverages,171,230,161,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,71,1.96,35,83,In Stock
18/09/26 13:17,SKU_005,Product_Dairy_5,Dairy/Fresh,277,443,248,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,74,0.97,14,0,Out of Stock
18/09/26 13:17,SKU_006,Product_Staples_6,Staples,211,1055,183,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,66,1.18,33,57,In Stock
18/09/26 13:17,SKU_007,Product_Dairy_7,Dairy/Fresh,41,352,38,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,71,0.88,14,27,In Stock
18/09/26 13:17,SKU_008,Product_Snacks & Beverages_8,Snacks & Beverages,68,574,60,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,28,1.65,14,46,In Stock
18/09/26 13:17,SKU_009,Product_Snacks & Beverages_9,Snacks & Beverages,189,799,172,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,58,1.03,29,45,In Stock
18/09/26 13:17,SKU_010,Product_Dairy_10,Dairy/Fresh,209,1057,205,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,107,0.81,21,51,In Stock
18/09/26 13:17,SKU_011,Product_Staples_11,Staples,70,1367,63,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,38,1.13,19,28,In Stock
18/09/26 13:17,SKU_012,Product_Snacks & Beverages_12,Snacks & Beverages,150,746,130,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,57,1.25,28,33,In Stock
18/09/26 13:17,SKU_013,Product_Dairy_13,Dairy/Fresh,186,1397,168,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,136,0.98,27,129,In Stock
18/09/26 13:17,SKU_014,Product_Personal Care_14,Personal Care,33,341,33,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,71,1.49,35,59,In Stock
18/09/26 13:17,SKU_015,Product_Dairy_15,Dairy/Fresh,72,997,64,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,124,0.64,24,125,In Stock
18/09/26 13:17,SKU_016,Product_Snacks & Beverages_16,Snacks & Beverages,283,134,268,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,34,1.67,17,53,In Stock
18/09/26 13:17,SKU_017,Product_Personal Care_17,Personal Care,69,1125,59,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,76,1.6,38,67,In Stock
18/09/26 13:17,SKU_018,Product_Snacks & Beverages_18,Snacks & Beverages,73,1229,66,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,39,1.29,19,52,In Stock
18/09/26 13:17,SKU_019,Product_Snacks & Beverages_19,Snacks & Beverages,210,501,188,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,28,1.01,14,31,In Stock
18/09/26 13:17,SKU_020,Product_Staples_20,Staples,181,301,158,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,51,1.08,25,48,In Stock
18/09/26 13:17,SKU_021,Product_Staples_21,Staples,289,915,269,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,23,1.39,11,41,In Stock
18/09/26 13:17,SKU_022,Product_Dairy_22,Dairy/Fresh,234,1375,216,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,87,0.71,17,0,Out of Stock
18/09/26 13:17,SKU_023,Product_Dairy_23,Dairy/Fresh,232,819,221,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,83,0.81,16,71,In Stock
18/09/26 13:17,SKU_024,Product_Staples_24,Staples,72,891,64,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,24,1.63,12,38,In Stock
18/09/26 13:17,SKU_025,Product_Dairy_25,Dairy/Fresh,271,287,240,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,86,0.86,17,74,In Stock
18/09/26 13:17,SKU_026,Product_Snacks & Beverages_26,Snacks & Beverages,60,1280,53,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,42,1.23,21,0,Out of Stock
18/09/26 13:17,SKU_027,Product_Staples_27,Staples,84,620,74,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,30,1.34,15,35,In Stock
18/09/26 13:17,SKU_028,Product_Staples_28,Staples,155,1186,145,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,56,1.61,28,0,Out of Stock
18/09/26 13:17,SKU_029,Product_Staples_29,Staples,100,491,91,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,41,1.86,20,58,In Stock
18/09/26 13:17,SKU_030,Product_Staples_30,Staples,280,330,241,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,77,1.75,38,60,In Stock
18/09/26 13:17,SKU_031,Product_Snacks & Beverages_31,Snacks & Beverages,47,234,42,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,23,1.55,11,17,In Stock
18/09/26 13:17,SKU_032,Product_Staples_32,Staples,287,1029,255,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,48,1.36,24,67,In Stock
18/09/26 13:17,SKU_033,Product_Dairy_33,Dairy/Fresh,81,904,77,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,80,0.69,16,62,In Stock
18/09/26 13:17,SKU_034,Product_Staples_34,Staples,233,1060,223,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,53,1.88,26,40,In Stock
18/09/26 13:17,SKU_035,Product_Dairy_35,Dairy/Fresh,150,1128,131,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,140,0.55,28,134,In Stock
18/09/26 13:17,SKU_036,Product_Snacks & Beverages_36,Snacks & Beverages,274,497,274,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,61,1.99,30,31,In Stock
18/09/26 13:17,SKU_037,Product_Snacks & Beverages_37,Snacks & Beverages,226,1138,201,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,28,1.66,14,33,In Stock
18/09/26 13:17,SKU_038,Product_Dairy_38,Dairy/Fresh,198,963,197,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,61,0.89,12,39,In Stock
18/09/26 13:17,SKU_039,Product_Snacks & Beverages_39,Snacks & Beverages,71,1120,65,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,50,1.04,25,39,In Stock
18/09/26 13:17,SKU_040,Product_Snacks & Beverages_40,Snacks & Beverages,241,584,206,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,26,1.61,13,28,In Stock
18/09/26 13:17,SKU_041,Product_Dairy_41,Dairy/Fresh,256,1294,231,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,59,0.62,11,57,In Stock
18/09/26 13:17,SKU_042,Product_Dairy_42,Dairy/Fresh,32,1283,30,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,94,0.7,18,80,In Stock
18/09/26 14:00,SKU_001,Product_Dairy_1,Dairy/Fresh,290,1230,273,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,66,0.89,13,24,In Stock
18/09/26 14:00,SKU_002,Product_Staples_2,Staples,40,221,38,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,49,1.89,24,62,In Stock
18/09/26 14:00,SKU_003,Product_Dairy_3,Dairy/Fresh,107,1496,105,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,134,0.61,26,128,In Stock
18/09/26 14:00,SKU_004,Product_Snacks & Beverages_4,Snacks & Beverages,171,230,161,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,54,1.41,27,69,In Stock
18/09/26 14:00,SKU_005,Product_Dairy_5,Dairy/Fresh,277,443,248,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,111,0.8,22,105,In Stock
18/09/26 14:00,SKU_006,Product_Staples_6,Staples,211,1055,183,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,40,1.71,20,48,In Stock
18/09/26 14:00,SKU_007,Product_Dairy_7,Dairy/Fresh,41,352,38,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,113,0.75,22,128,In Stock
18/09/26 14:00,SKU_008,Product_Snacks & Beverages_8,Snacks & Beverages,68,574,60,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,38,1.61,19,0,Out of Stock
18/09/26 14:00,SKU_009,Product_Snacks & Beverages_9,Snacks & Beverages,189,799,172,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,50,1.51,25,29,In Stock
18/09/26 14:00,SKU_010,Product_Dairy_10,Dairy/Fresh,209,1057,205,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,114,0.74,22,81,In Stock
18/09/26 14:00,SKU_011,Product_Staples_11,Staples,70,1367,63,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,51,1.59,25,26,In Stock
18/09/26 14:00,SKU_012,Product_Snacks & Beverages_12,Snacks & Beverages,150,746,130,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,21,1.23,10,32,In Stock
18/09/26 14:00,SKU_013,Product_Dairy_13,Dairy/Fresh,186,1397,168,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,85,0.91,17,42,In Stock
18/09/26 14:00,SKU_014,Product_Personal Care_14,Personal Care,33,341,33,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,71,1.59,35,41,In Stock
18/09/26 14:00,SKU_015,Product_Dairy_15,Dairy/Fresh,72,997,64,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,78,0.57,15,88,In Stock
18/09/26 14:00,SKU_016,Product_Snacks & Beverages_16,Snacks & Beverages,283,134,268,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,21,1.45,10,14,In Stock
18/09/26 14:00,SKU_017,Product_Personal Care_17,Personal Care,69,1125,59,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,21,1.81,10,0,Out of Stock
18/09/26 14:00,SKU_018,Product_Snacks & Beverages_18,Snacks & Beverages,73,1229,66,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,79,1.16,39,50,In Stock
18/09/26 14:00,SKU_019,Product_Snacks & Beverages_19,Snacks & Beverages,210,501,188,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,43,1.29,21,52,In Stock
18/09/26 14:00,SKU_020,Product_Staples_20,Staples,181,301,158,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,36,1.68,18,48,In Stock
18/09/26 14:00,SKU_021,Product_Staples_21,Staples,289,915,269,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,51,1.32,25,46,In Stock
18/09/26 14:00,SKU_022,Product_Dairy_22,Dairy/Fresh,234,1375,216,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,88,0.56,17,33,In Stock
18/09/26 14:00,SKU_023,Product_Dairy_23,Dairy/Fresh,232,819,221,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,148,0.97,29,164,In Stock
18/09/26 14:00,SKU_024,Product_Staples_24,Staples,72,891,64,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,65,1.76,32,78,In Stock
18/09/26 14:00,SKU_025,Product_Dairy_25,Dairy/Fresh,271,287,240,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,147,0.63,29,126,In Stock
18/09/26 14:00,SKU_026,Product_Snacks & Beverages_26,Snacks & Beverages,60,1280,53,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,72,1.01,36,84,In Stock
18/09/26 14:00,SKU_027,Product_Staples_27,Staples,84,620,74,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,50,1.9,25,47,In Stock
18/09/26 14:00,SKU_028,Product_Staples_28,Staples,155,1186,145,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,62,1.58,31,68,In Stock
18/09/26 14:00,SKU_029,Product_Staples_29,Staples,100,491,91,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,43,1.35,21,48,In Stock
18/09/26 14:00,SKU_030,Product_Staples_30,Staples,280,330,241,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,20,1.23,10,22,In Stock
18/09/26 14:00,SKU_031,Product_Snacks & Beverages_31,Snacks & Beverages,47,234,42,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,30,1.62,15,43,In Stock
18/09/26 14:00,SKU_032,Product_Staples_32,Staples,287,1029,255,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,74,1.51,37,44,In Stock
18/09/26 14:00,SKU_033,Product_Dairy_33,Dairy/Fresh,81,904,77,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,69,0.57,13,23,In Stock
18/09/26 14:00,SKU_034,Product_Staples_34,Staples,233,1060,223,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,23,1.98,11,25,In Stock
18/09/26 14:00,SKU_035,Product_Dairy_35,Dairy/Fresh,150,1128,131,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,148,0.78,29,46,In Stock
18/09/26 14:00,SKU_036,Product_Snacks & Beverages_36,Snacks & Beverages,274,497,274,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,45,1.44,22,46,In Stock
18/09/26 14:00,SKU_037,Product_Snacks & Beverages_37,Snacks & Beverages,226,1138,201,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,66,1.49,33,81,In Stock
18/09/26 14:00,SKU_038,Product_Dairy_38,Dairy/Fresh,198,963,197,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,147,0.96,29,73,In Stock
18/09/26 14:00,SKU_039,Product_Snacks & Beverages_39,Snacks & Beverages,71,1120,65,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,31,1.1,15,49,In Stock
18/09/26 14:00,SKU_040,Product_Snacks & Beverages_40,Snacks & Beverages,241,584,206,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,50,1.33,25,53,In Stock
18/09/26 14:00,SKU_041,Product_Dairy_41,Dairy/Fresh,256,1294,231,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,115,0.57,23,43,In Stock
18/09/26 14:00,SKU_042,Product_Dairy_42,Dairy/Fresh,32,1283,30,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,122,0.65,24,94,In Stock
18/09/26 15:27,SKU_001,Product_Dairy_1,Dairy/Fresh,290,1230,273,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,122,0.95,24,84,In Stock
18/09/26 15:27,SKU_002,Product_Staples_2,Staples,40,221,38,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,47,1.49,23,34,In Stock
18/09/26 15:27,SKU_003,Product_Dairy_3,Dairy/Fresh,107,1496,105,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,66,0.93,13,48,In Stock
18/09/26 15:27,SKU_004,Product_Snacks & Beverages_4,Snacks & Beverages,171,230,161,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,20,1.49,10,33,In Stock
18/09/26 15:27,SKU_005,Product_Dairy_5,Dairy/Fresh,277,443,248,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,138,0.97,27,117,In Stock
18/09/26 15:27,SKU_006,Product_Staples_6,Staples,211,1055,183,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,47,1.08,23,54,In Stock
18/09/26 15:27,SKU_007,Product_Dairy_7,Dairy/Fresh,41,352,38,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,92,0.5,18,76,In Stock
18/09/26 15:27,SKU_008,Product_Snacks & Beverages_8,Snacks & Beverages,68,574,60,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,61,1.27,30,61,In Stock
18/09/26 15:27,SKU_009,Product_Snacks & Beverages_9,Snacks & Beverages,189,799,172,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,26,1.61,13,44,In Stock
18/09/26 15:27,SKU_010,Product_Dairy_10,Dairy/Fresh,209,1057,205,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,88,0.77,17,106,In Stock
18/09/26 15:27,SKU_011,Product_Staples_11,Staples,70,1367,63,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,61,1.11,30,40,In Stock
18/09/26 15:27,SKU_012,Product_Snacks & Beverages_12,Snacks & Beverages,150,746,130,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,43,1.21,21,38,In Stock
18/09/26 15:27,SKU_013,Product_Dairy_13,Dairy/Fresh,186,1397,168,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,93,0.81,18,22,In Stock
18/09/26 15:27,SKU_014,Product_Personal Care_14,Personal Care,33,341,33,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,63,1.97,31,46,In Stock
18/09/26 15:27,SKU_015,Product_Dairy_15,Dairy/Fresh,72,997,64,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,143,0.83,28,62,In Stock
18/09/26 15:27,SKU_016,Product_Snacks & Beverages_16,Snacks & Beverages,283,134,268,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,45,1.9,22,32,In Stock
18/09/26 15:27,SKU_017,Product_Personal Care_17,Personal Care,69,1125,59,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,30,1.33,15,37,In Stock
18/09/26 15:27,SKU_018,Product_Snacks & Beverages_18,Snacks & Beverages,73,1229,66,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,59,1.99,29,62,In Stock
18/09/26 15:27,SKU_019,Product_Snacks & Beverages_19,Snacks & Beverages,210,501,188,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,69,1.1,34,81,In Stock
18/09/26 15:27,SKU_020,Product_Staples_20,Staples,181,301,158,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,62,1.05,31,0,Out of Stock
18/09/26 15:27,SKU_021,Product_Staples_21,Staples,289,915,269,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,30,1.86,15,24,In Stock
18/09/26 15:27,SKU_022,Product_Dairy_22,Dairy/Fresh,234,1375,216,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,110,0.52,22,103,In Stock
18/09/26 15:27,SKU_023,Product_Dairy_23,Dairy/Fresh,232,819,221,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,66,0.83,13,20,In Stock
18/09/26 15:27,SKU_024,Product_Staples_24,Staples,72,891,64,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,31,1.11,15,40,In Stock
18/09/26 15:27,SKU_025,Product_Dairy_25,Dairy/Fresh,271,287,240,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,106,0.58,21,23,In Stock
18/09/26 15:27,SKU_026,Product_Snacks & Beverages_26,Snacks & Beverages,60,1280,53,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,61,1.1,30,53,In Stock
18/09/26 15:27,SKU_027,Product_Staples_27,Staples,84,620,74,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,46,1.21,23,25,In Stock
18/09/26 15:27,SKU_028,Product_Staples_28,Staples,155,1186,145,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,68,1.97,34,71,In Stock
18/09/26 15:27,SKU_029,Product_Staples_29,Staples,100,491,91,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,73,1.67,36,37,In Stock
18/09/26 15:27,SKU_030,Product_Staples_30,Staples,280,330,241,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,21,1.78,10,12,In Stock
18/09/26 15:27,SKU_031,Product_Snacks & Beverages_31,Snacks & Beverages,47,234,42,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,68,1.78,34,50,In Stock
18/09/26 15:27,SKU_032,Product_Staples_32,Staples,287,1029,255,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,35,1.54,17,25,In Stock
18/09/26 15:27,SKU_033,Product_Dairy_33,Dairy/Fresh,81,904,77,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,57,0.53,11,0,Out of Stock
18/09/26 15:27,SKU_034,Product_Staples_34,Staples,233,1060,223,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,79,1.6,39,60,In Stock
18/09/26 15:27,SKU_035,Product_Dairy_35,Dairy/Fresh,150,1128,131,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,70,0.86,14,86,In Stock
18/09/26 15:27,SKU_036,Product_Snacks & Beverages_36,Snacks & Beverages,274,497,274,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,49,1.56,24,66,In Stock
18/09/26 15:27,SKU_037,Product_Snacks & Beverages_37,Snacks & Beverages,226,1138,201,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,39,1.53,19,20,In Stock
18/09/26 15:27,SKU_038,Product_Dairy_38,Dairy/Fresh,198,963,197,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,129,0.6,25,109,In Stock
18/09/26 15:27,SKU_039,Product_Snacks & Beverages_39,Snacks & Beverages,71,1120,65,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,47,1.98,23,56,In Stock
18/09/26 15:27,SKU_040,Product_Snacks & Beverages_40,Snacks & Beverages,241,584,206,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,44,1.41,22,48,In Stock
18/09/26 15:27,SKU_041,Product_Dairy_41,Dairy/Fresh,256,1294,231,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,74,0.9,14,50,In Stock
18/09/26 15:27,SKU_042,Product_Dairy_42,Dairy/Fresh,32,1283,30,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,131,0.54,26,96,In Stock
18/09/26 16:24,SKU_001,Product_Dairy_1,Dairy/Fresh,290,1230,273,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,138,0.6,27,94,In Stock
18/09/26 16:24,SKU_002,Product_Staples_2,Staples,40,221,38,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,61,1.37,30,43,In Stock
18/09/26 16:24,SKU_003,Product_Dairy_3,Dairy/Fresh,107,1496,105,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,64,0.74,12,34,In Stock
18/09/26 16:24,SKU_004,Product_Snacks & Beverages_4,Snacks & Beverages,171,230,161,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,52,1.36,26,69,In Stock
18/09/26 16:24,SKU_005,Product_Dairy_5,Dairy/Fresh,277,443,248,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,75,0.66,15,79,In Stock
18/09/26 16:24,SKU_006,Product_Staples_6,Staples,211,1055,183,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,75,1.12,37,87,In Stock
18/09/26 16:24,SKU_007,Product_Dairy_7,Dairy/Fresh,41,352,38,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,96,0.82,19,97,In Stock
18/09/26 16:24,SKU_008,Product_Snacks & Beverages_8,Snacks & Beverages,68,574,60,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,73,1.08,36,67,In Stock
18/09/26 16:24,SKU_009,Product_Snacks & Beverages_9,Snacks & Beverages,189,799,172,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,61,1.93,30,43,In Stock
18/09/26 16:24,SKU_010,Product_Dairy_10,Dairy/Fresh,209,1057,205,"BD Mall, Manjit Nagar (Near Thapar Uni)",Patiala,147004,65,0.94,13,73,In Stock
